"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","locality","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","monthIdentified","dayIdentified","previousCatalogNumber"
"235","2019-10-02 15:08:48-03","UFMG","BHCB","186102","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Velloziaceae","Barbacenia","nana","Barbacenia nana","L.B.Sm. & Ayensu","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.2806","-19.421583",NA,NA,"Herbáceo; Floração; Flores vermelhas. Altura 0,10m. Sobre quartzito.; Campo rupestre sobre formação quartzítica",NA,NA,NA,"483","2014","11","05","Southern America",NA,"-43.2806","-19.421583",NA,"BHCB186102",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-02 15:08:48-03","UFMG","BHCB","186108","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Velloziaceae","Barbacenia","nana","Barbacenia nana","L.B.Sm. & Ayensu","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.306519","-19.411436",NA,NA,"Herbáceo; Floração; Flores vermelhas. Sobre quartzito.; Campo rupestre sobre formação quartzítica",NA,NA,NA,"490","2014","11","05","Southern America",NA,"-43.306519","-19.411436",NA,"BHCB186108",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-02 15:08:48-03","UFMG","BHCB","186778","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Velloziaceae","Barbacenia","nana","Barbacenia nana","L.B.Sm. & Ayensu","Rocha, MJR; Giorni, VT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.305","-19.400556",NA,NA,"Erva. Corola alaranjada, estames arroxeados e estigma róseo; Crescendo em paredão rochoso",NA,NA,"2017","1329","2017","02","09","Southern America",NA,"-43.305","-19.400556",NA,"BHCB186778",NA,NA,NA,NA,NA,"02","14",NA
"238","2019-10-02 15:08:48-03","UFMG","BHCB","186080","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Velloziaceae","Barbacenia","plantaginea","Barbacenia plantaginea","L.B.Sm.","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.281019","-19.376656",NA,NA,"Herbáceo; Floração; Flores vermelhas. Altura 0,15m. Sobre rocha.; Campo rupestre sobre formação quartzítica",NA,NA,NA,"460","2014","10","31","Southern America",NA,"-43.281019","-19.376656",NA,"BHCB186080",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-02 15:08:48-03","UFMG","BHCB","186073","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Velloziaceae","Barbacenia","tomentosa","Barbacenia tomentosa","Mart.","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.288792","-19.369256",NA,NA,"Herbáceo; Floração; Flores laranjas/vermelhas. Altura 0,15m. Sobre quartzito.; Campo rupestre sobre formação quartzítica",NA,NA,NA,"453","2014","10","31","Southern America",NA,"-43.288792","-19.369256",NA,"BHCB186073",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-02 14:53:33-03","UFMG","BHCB","186064","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Bionia","coriacea","Bionia coriacea","(Nees & Mart.) Benth.","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.288022","-19.404669",NA,NA,"Escandente; Floração; Flores vermelhas. Sobre rocha quartzítica.; Campo rupestre sobre formação quartzítica",NA,NA,"2015","445","2014","10","29","Southern America",NA,"-43.288022","-19.404669",NA,"BHCB186064",NA,NA,NA,NA,NA,"05","22",NA
"241","2019-10-02 14:53:33-03","UFMG","BHCB","189787","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Bionia","tomentosa","Bionia tomentosa","(Benth.) L.P.Queiroz","Quaresma, AS; Oliveira, CT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.316389","-19.374722",NA,NA,"Arbusto até 2m alt. Flores alvas.; Campo rupestre quartizítico.",NA,NA,"2017","569","2017","05","24","Southern America","Área PSSE 318","-43.316389","-19.374722",NA,"BHCB189787",NA,NA,NA,NA,NA,"07","05",NA
"242","2019-10-02 14:56:02-03","UFMG","BHCB","142443","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.432861","-19.431861",NA,NA,"Árvore, 10 m. Folhas discolores. Frutos imaturos verdes, cálice marrom-escuro.",NA,NA,NA,"117","2007","02","14","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi), Borda da Mata do Cachoeirão","-43.432861","-19.431861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-02 14:53:36-03","UFMG","BHCB","186787","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Calliandra","fasciculata","Calliandra fasciculata","Benth.","Rocha, MJR; Oliveira, CT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.271667","-19.4175",NA,NA,"Campo rupestre",NA,NA,"2017","1285","2017","01","24","Southern America",NA,"-43.271667","-19.4175",NA,"BHCB186787",NA,NA,NA,NA,NA,"02","14",NA
"244","2019-10-02 14:51:48-03","UFMG","BHCB","139355","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.429583","-19.416444",NA,NA,"Árvore, 6 m. Folhas verde-escuras na face adaxial. Frutos imaturos verdes.Material prensado em álcool.",NA,NA,NA,"277","2008","03","13","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi), Beira da estrada das posses, próximo a córrego","-43.429583","-19.416444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-10-02 14:51:48-03","UFMG","BHCB","186065","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.288022","-19.404669",NA,NA,"Arbóreo; Frutificação; Latescente. Altura 3,5m/4m. Sobre rocha quartzítica.; Campo rupestre sobre formação quartzítica",NA,NA,NA,"446","2014","10","29","Southern America",NA,"-43.288022","-19.404669",NA,"BHCB186065",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-10-02 14:59:52-03","UFMG","BHCB","139340","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Calyptranthes",NA,"Calyptranthes","Sw.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.431133","-19.414444",NA,NA,"Arbusto, 10cm, formando touceira no chão. Pilosidade ocre. Botões florais esverdeados.",NA,NA,NA,"198","2007","12","17","Southern America","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Subida para o alto da serra, a partir da casa de José Fernandes","-43.431133","-19.414444",NA,"BHCB009631",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-10-02 14:59:53-03","UFMG","BHCB","136773","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.431333","-19.414444",NA,NA,"Árvore, 2 m. Copa cadelabriforme. Ramos escuros. Frutos maduros vermelhos. População númerosa. Material prensado em álcool.",NA,NA,NA,"298","2008","03","14","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. No leito do córrego Cipó, à meia altura da serra.","-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-02 14:59:53-03","UFMG","BHCB","136774","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.432861","-19.431861",NA,NA,"Árvore, 16 m . Folhas discolores, face adaxial brilhante. Frutos imaturos ocre-esverdeados. Material prensado em álcool.",NA,NA,NA,"259","2008","03","13","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Mata do Cachoeirão.","-43.432861","-19.431861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-02 14:56:42-03","UFMG","BHCB","186794","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Rocha, MJR; Oliveira, CT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.271667","-19.4175",NA,NA,"Subarbusto, 50 cm de altura. Flores amarelas com o centro alaranjado",NA,NA,"2017","1300","2017","01","24","Southern America",NA,"-43.271667","-19.4175",NA,"BHCB186794",NA,NA,NA,NA,NA,"02","14",NA
"250","2019-10-02 14:56:42-03","UFMG","BHCB","189817","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Quaresma, AS; Oliveira, CT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.316389","-19.374722",NA,NA,"Subarbusto ca. 70 cm alt. Flores amarels.; Campo rupestre ferruginoso.",NA,NA,"2017","606","2017","05","17","Southern America","Área PSSE 318","-43.316389","-19.374722",NA,"BHCB189817",NA,NA,NA,NA,NA,"06","29",NA
"251","2019-10-02 14:59:53-03","UFMG","BHCB","139321","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Campomanesia",NA,"Campomanesia",NA,"Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.432861","-19.431861",NA,NA,"Árvore, 4 m alt., ramos envergados pelo peso de uma liana que cobre toda árvore. Ritidoma soltando em grandes placas. Ramos marrom-avermelhados. Folha com face adaxial brilhante. Botão floral esverdeado, pilosidade alva. .; Árvore, 4",NA,NA,NA,"417","2008","10","25","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi), Mata do Cachoeirão, na borda","-43.432861","-19.431861",NA,"BHCB003992",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-02 14:59:55-03","UFMG","BHCB","136775","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Campomanesia","laurifolia","Campomanesia laurifolia","Gardner","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.431333","-19.414444",NA,NA,"Árvore, 3 m alt. Súber formando placas longitudinais.Sépalas verdes, pétalas alvas. Material prensado em álcool.",NA,NA,NA,"195","2007","12","17","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Subida para o alto da serra, a partir da casa de José Fernandes.","-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-10-02 14:59:58-03","UFMG","BHCB","136776","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.431333","-19.414444",NA,NA,"Árvore, 6 m . Tronco com súber em placas longitudinais. Ramos jovens avermelhados. Frutos imaturos verdes. Frutos maduros alaranjados. Material prensado em álcool.",NA,NA,NA,"188","2007","12","17","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Subida para o alto da serra, a partir da casa de José Fernandes.","-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-10-02 14:53:38-03","UFMG","BHCB","186767","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Camptosema","scarlatinum","Camptosema scarlatinum","(Mart. ex Benth.) Burkart","Rocha, MJR; Giorni, VT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.271667","-19.4175",NA,NA,"Erva volúvel. Flores vermelhas",NA,NA,"2017","1286","2017","02","08","Southern America",NA,"-43.271667","-19.4175",NA,"BHCB186767",NA,NA,NA,NA,NA,"02","14",NA
"255","2019-10-02 15:02:56-03","UFMG","BHCB","139346","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Salicaceae","Casearia","arborea","Casearia arborea","(Rich.) Urb.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.402056","-19.396361",NA,NA,"Árvore, 14 m. Pilosidade alva. Folhas discolores.Material prensado em álcool.",NA,NA,NA,"517","2007","12","15","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi), Terras de José Agostinho, na mata","-43.402056","-19.396361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-10-02 15:02:57-03","UFMG","BHCB","136780","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Salicaceae","Casearia","decandra","Casearia decandra","Jack.","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.402056","-19.396361",NA,NA,"Árvore, 9 m . Ramos marrom-esverdeados. Folhas brilhantes. Estéril.",NA,NA,NA,"515","2008","10","22","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.","-43.402056","-19.396361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-10-02 15:02:58-03","UFMG","BHCB","185888","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Salicaceae","Casearia","decandra","Casearia decandra","Jack.","Gontijo, FD; Tameirão Neto, E; Souza, DT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.290761","-19.408817",NA,NA,"Arbóreo; Floração; Borda de FES; Floresta estacional semidecidual",NA,NA,NA,"902","2014","08","26","Southern America",NA,"-43.290761","-19.408817",NA,"BHCB185888",NA,"634","634",NA,NA,NA,NA,NA
